ticker,company_name,year,document_id,statement_type,relative_path
BID,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,2023,BID_financial_statements_2023_consolidated,consolidated,BID/2023/BID_financial_statements_2023_consolidated/BID_financial_statements_2023_consolidated_extracted.txt
BID,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,2023,BID_financial_statements_2023_separate,separate,BID/2023/BID_financial_statements_2023_separate/BID_financial_statements_2023_separate_extracted.txt
BID,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,2024,BID_financial_statements_2024_consolidated,consolidated,BID/2024/BID_financial_statements_2024_consolidated/BID_financial_statements_2024_consolidated_extracted.txt
BID,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,2024,BID_financial_statements_2024_separate,separate,BID/2024/BID_financial_statements_2024_separate/BID_financial_statements_2024_separate_extracted.txt
BID,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,2025,BID_financial_statements_2025_consolidated,consolidated,BID/2025/BID_financial_statements_2025_consolidated/BID_financial_statements_2025_consolidated_extracted.txt
BID,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,2025,BID_financial_statements_2025_separate,separate,BID/2025/BID_financial_statements_2025_separate/BID_financial_statements_2025_separate_extracted.txt
BSR,CTCP - Tổng Công ty Lọc hóa dầu Việt Nam,2017,BSR_financial_statements_2017_consolidated,consolidated,BSR/2017/BSR_financial_statements_2017_consolidated/BSR_financial_statements_2017_consolidated_extracted.txt
BSR,CTCP - Tổng Công ty Lọc hóa dầu Việt Nam,2017,BSR_financial_statements_2017_separate,separate,BSR/2017/BSR_financial_statements_2017_separate/BSR_financial_statements_2017_separate_extracted.txt
BSR,CTCP - Tổng Công ty Lọc hóa dầu Việt Nam,2018,BSR_financial_statements_2018_consolidated,consolidated,BSR/2018/BSR_financial_statements_2018_consolidated/BSR_financial_statements_2018_consolidated_extracted.txt
BSR,CTCP - Tổng Công ty Lọc hóa dầu Việt Nam,2018,BSR_financial_statements_2018_separate,separate,BSR/2018/BSR_financial_statements_2018_separate/BSR_financial_statements_2018_separate_extracted.txt
BSR,CTCP - Tổng Công ty Lọc hóa dầu Việt Nam,2019,BSR_financial_statements_2019_consolidated,consolidated,BSR/2019/BSR_financial_statements_2019_consolidated/BSR_financial_statements_2019_consolidated_extracted.txt
BSR,CTCP - Tổng Công ty Lọc hóa dầu Việt Nam,2019,BSR_financial_statements_2019_separate,separate,BSR/2019/BSR_financial_statements_2019_separate/BSR_financial_statements_2019_separate_extracted.txt
BSR,CTCP - Tổng Công ty Lọc hóa dầu Việt Nam,2020,BSR_financial_statements_2020_consolidated,consolidated,BSR/2020/BSR_financial_statements_2020_consolidated/BSR_financial_statements_2020_consolidated_extracted.txt
BSR,CTCP - Tổng Công ty Lọc hóa dầu Việt Nam,2020,BSR_financial_statements_2020_separate,separate,BSR/2020/BSR_financial_statements_2020_separate/BSR_financial_statements_2020_separate_extracted.txt
BSR,CTCP - Tổng Công ty Lọc hóa dầu Việt Nam,2021,BSR_financial_statements_2021_consolidated,consolidated,BSR/2021/BSR_financial_statements_2021_consolidated/BSR_financial_statements_2021_consolidated_extracted.txt
BSR,CTCP - Tổng Công ty Lọc hóa dầu Việt Nam,2021,BSR_financial_statements_2021_separate,separate,BSR/2021/BSR_financial_statements_2021_separate/BSR_financial_statements_2021_separate_extracted.txt
BSR,CTCP - Tổng Công ty Lọc hóa dầu Việt Nam,2022,BSR_financial_statements_2022_consolidated,consolidated,BSR/2022/BSR_financial_statements_2022_consolidated/BSR_financial_statements_2022_consolidated_extracted.txt
BSR,CTCP - Tổng Công ty Lọc hóa dầu Việt Nam,2022,BSR_financial_statements_2022_separate,separate,BSR/2022/BSR_financial_statements_2022_separate/BSR_financial_statements_2022_separate_extracted.txt
BSR,CTCP - Tổng Công ty Lọc hóa dầu Việt Nam,2023,BSR_financial_statements_2023_consolidated,consolidated,BSR/2023/BSR_financial_statements_2023_consolidated/BSR_financial_statements_2023_consolidated_extracted.txt
BSR,CTCP - Tổng Công ty Lọc hóa dầu Việt Nam,2023,BSR_financial_statements_2023_separate,separate,BSR/2023/BSR_financial_statements_2023_separate/BSR_financial_statements_2023_separate_extracted.txt
BSR,CTCP - Tổng Công ty Lọc hóa dầu Việt Nam,2024,BSR_financial_statements_2024_consolidated,consolidated,BSR/2024/BSR_financial_statements_2024_consolidated/BSR_financial_statements_2024_consolidated_extracted.txt
BSR,CTCP - Tổng Công ty Lọc hóa dầu Việt Nam,2024,BSR_financial_statements_2024_separate,separate,BSR/2024/BSR_financial_statements_2024_separate/BSR_financial_statements_2024_separate_extracted.txt
BSR,CTCP - Tổng Công ty Lọc hóa dầu Việt Nam,2025,BSR_financial_statements_2025_consolidated,consolidated,BSR/2025/BSR_financial_statements_2025_consolidated/BSR_financial_statements_2025_consolidated_extracted.txt
BSR,CTCP - Tổng Công ty Lọc hóa dầu Việt Nam,2025,BSR_financial_statements_2025_separate,separate,BSR/2025/BSR_financial_statements_2025_separate/BSR_financial_statements_2025_separate_extracted.txt
BVH,Tập đoàn Bảo Việt,2015,BVH_financial_statements_2015_consolidated,consolidated,BVH/2015/BVH_financial_statements_2015_consolidated/BVH_financial_statements_2015_consolidated_extracted.txt
BVH,Tập đoàn Bảo Việt,2015,BVH_financial_statements_2015_separate,separate,BVH/2015/BVH_financial_statements_2015_separate/BVH_financial_statements_2015_separate_extracted.txt
BVH,Tập đoàn Bảo Việt,2016,BVH_financial_statements_2016_consolidated,consolidated,BVH/2016/BVH_financial_statements_2016_consolidated/BVH_financial_statements_2016_consolidated_extracted.txt
BVH,Tập đoàn Bảo Việt,2016,BVH_financial_statements_2016_separate,separate,BVH/2016/BVH_financial_statements_2016_separate/BVH_financial_statements_2016_separate_extracted.txt
BVH,Tập đoàn Bảo Việt,2017,BVH_financial_statements_2017_consolidated,consolidated,BVH/2017/BVH_financial_statements_2017_consolidated/BVH_financial_statements_2017_consolidated_extracted.txt
BVH,Tập đoàn Bảo Việt,2017,BVH_financial_statements_2017_separate,separate,BVH/2017/BVH_financial_statements_2017_separate/BVH_financial_statements_2017_separate_extracted.txt
BVH,Tập đoàn Bảo Việt,2018,BVH_financial_statements_2018_consolidated,consolidated,BVH/2018/BVH_financial_statements_2018_consolidated/BVH_financial_statements_2018_consolidated_extracted.txt
BVH,Tập đoàn Bảo Việt,2018,BVH_financial_statements_2018_separate,separate,BVH/2018/BVH_financial_statements_2018_separate/BVH_financial_statements_2018_separate_extracted.txt
BVH,Tập đoàn Bảo Việt,2019,BVH_financial_statements_2019_consolidated,consolidated,BVH/2019/BVH_financial_statements_2019_consolidated/BVH_financial_statements_2019_consolidated_extracted.txt
BVH,Tập đoàn Bảo Việt,2019,BVH_financial_statements_2019_separate,separate,BVH/2019/BVH_financial_statements_2019_separate/BVH_financial_statements_2019_separate_extracted.txt
BVH,Tập đoàn Bảo Việt,2020,BVH_financial_statements_2020_consolidated,consolidated,BVH/2020/BVH_financial_statements_2020_consolidated/BVH_financial_statements_2020_consolidated_extracted.txt
BVH,Tập đoàn Bảo Việt,2020,BVH_financial_statements_2020_separate,separate,BVH/2020/BVH_financial_statements_2020_separate/BVH_financial_statements_2020_separate_extracted.txt
BVH,Tập đoàn Bảo Việt,2021,BVH_financial_statements_2021_consolidated,consolidated,BVH/2021/BVH_financial_statements_2021_consolidated/BVH_financial_statements_2021_consolidated_extracted.txt
BVH,Tập đoàn Bảo Việt,2021,BVH_financial_statements_2021_separate,separate,BVH/2021/BVH_financial_statements_2021_separate/BVH_financial_statements_2021_separate_extracted.txt
BVH,Tập đoàn Bảo Việt,2022,BVH_financial_statements_2022_consolidated,consolidated,BVH/2022/BVH_financial_statements_2022_consolidated/BVH_financial_statements_2022_consolidated_extracted.txt
BVH,Tập đoàn Bảo Việt,2022,BVH_financial_statements_2022_separate,separate,BVH/2022/BVH_financial_statements_2022_separate/BVH_financial_statements_2022_separate_extracted.txt
BVH,Tập đoàn Bảo Việt,2023,BVH_financial_statements_2023_consolidated,consolidated,BVH/2023/BVH_financial_statements_2023_consolidated/BVH_financial_statements_2023_consolidated_extracted.txt
BVH,Tập đoàn Bảo Việt,2023,BVH_financial_statements_2023_separate,separate,BVH/2023/BVH_financial_statements_2023_separate/BVH_financial_statements_2023_separate_extracted.txt
BVH,Tập đoàn Bảo Việt,2024,BVH_financial_statements_2024_consolidated,consolidated,BVH/2024/BVH_financial_statements_2024_consolidated/BVH_financial_statements_2024_consolidated_extracted.txt
BVH,Tập đoàn Bảo Việt,2024,BVH_financial_statements_2024_separate,separate,BVH/2024/BVH_financial_statements_2024_separate/BVH_financial_statements_2024_separate_extracted.txt
BVH,Tập đoàn Bảo Việt,2025,BVH_financial_statements_2025_consolidated,consolidated,BVH/2025/BVH_financial_statements_2025_consolidated/BVH_financial_statements_2025_consolidated_extracted.txt
BVH,Tập đoàn Bảo Việt,2025,BVH_financial_statements_2025_separate,separate,BVH/2025/BVH_financial_statements_2025_separate/BVH_financial_statements_2025_separate_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2015,CEO_financial_statements_2015_consolidated,consolidated,CEO/2015/CEO_financial_statements_2015_consolidated/CEO_financial_statements_2015_consolidated_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2015,CEO_financial_statements_2015_separate,separate,CEO/2015/CEO_financial_statements_2015_separate/CEO_financial_statements_2015_separate_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2016,CEO_financial_statements_2016_consolidated,consolidated,CEO/2016/CEO_financial_statements_2016_consolidated/CEO_financial_statements_2016_consolidated_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2016,CEO_financial_statements_2016_separate,separate,CEO/2016/CEO_financial_statements_2016_separate/CEO_financial_statements_2016_separate_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2017,CEO_financial_statements_2017_consolidated,consolidated,CEO/2017/CEO_financial_statements_2017_consolidated/CEO_financial_statements_2017_consolidated_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2017,CEO_financial_statements_2017_separate,separate,CEO/2017/CEO_financial_statements_2017_separate/CEO_financial_statements_2017_separate_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2018,CEO_financial_statements_2018_consolidated,consolidated,CEO/2018/CEO_financial_statements_2018_consolidated/CEO_financial_statements_2018_consolidated_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2018,CEO_financial_statements_2018_separate,separate,CEO/2018/CEO_financial_statements_2018_separate/CEO_financial_statements_2018_separate_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2019,CEO_financial_statements_2019_consolidated,consolidated,CEO/2019/CEO_financial_statements_2019_consolidated/CEO_financial_statements_2019_consolidated_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2019,CEO_financial_statements_2019_separate,separate,CEO/2019/CEO_financial_statements_2019_separate/CEO_financial_statements_2019_separate_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2020,CEO_financial_statements_2020_consolidated,consolidated,CEO/2020/CEO_financial_statements_2020_consolidated/CEO_financial_statements_2020_consolidated_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2020,CEO_financial_statements_2020_separate,separate,CEO/2020/CEO_financial_statements_2020_separate/CEO_financial_statements_2020_separate_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2021,CEO_financial_statements_2021_consolidated,consolidated,CEO/2021/CEO_financial_statements_2021_consolidated/CEO_financial_statements_2021_consolidated_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2021,CEO_financial_statements_2021_separate,separate,CEO/2021/CEO_financial_statements_2021_separate/CEO_financial_statements_2021_separate_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2022,CEO_financial_statements_2022_consolidated,consolidated,CEO/2022/CEO_financial_statements_2022_consolidated/CEO_financial_statements_2022_consolidated_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2022,CEO_financial_statements_2022_separate,separate,CEO/2022/CEO_financial_statements_2022_separate/CEO_financial_statements_2022_separate_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2023,CEO_financial_statements_2023_consolidated,consolidated,CEO/2023/CEO_financial_statements_2023_consolidated/CEO_financial_statements_2023_consolidated_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2023,CEO_financial_statements_2023_separate,separate,CEO/2023/CEO_financial_statements_2023_separate/CEO_financial_statements_2023_separate_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2024,CEO_financial_statements_2024_consolidated,consolidated,CEO/2024/CEO_financial_statements_2024_consolidated/CEO_financial_statements_2024_consolidated_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2024,CEO_financial_statements_2024_separate,separate,CEO/2024/CEO_financial_statements_2024_separate/CEO_financial_statements_2024_separate_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2025,CEO_financial_statements_2025_consolidated,consolidated,CEO/2025/CEO_financial_statements_2025_consolidated/CEO_financial_statements_2025_consolidated_extracted.txt
CEO,CTCP Tập đoàn C.E.O,2025,CEO_financial_statements_2025_separate,separate,CEO/2025/CEO_financial_statements_2025_separate/CEO_financial_statements_2025_separate_extracted.txt
CRE,CTCP Bất động sản Thế Kỷ,2016,CRE_financial_statements_2016_consolidated,consolidated,CRE/2016/CRE_financial_statements_2016_consolidated/CRE_financial_statements_2016_consolidated_extracted.txt
CRE,CTCP Bất động sản Thế Kỷ,2016,CRE_financial_statements_2016_separate,separate,CRE/2016/CRE_financial_statements_2016_separate/CRE_financial_statements_2016_separate_extracted.txt
CRE,CTCP Bất động sản Thế Kỷ,2017,CRE_financial_statements_2017_consolidated,consolidated,CRE/2017/CRE_financial_statements_2017_consolidated/CRE_financial_statements_2017_consolidated_extracted.txt
CRE,CTCP Bất động sản Thế Kỷ,2017,CRE_financial_statements_2017_separate,separate,CRE/2017/CRE_financial_statements_2017_separate/CRE_financial_statements_2017_separate_extracted.txt
CRE,CTCP Bất động sản Thế Kỷ,2018,CRE_financial_statements_2018_consolidated,consolidated,CRE/2018/CRE_financial_statements_2018_consolidated/CRE_financial_statements_2018_consolidated_extracted.txt
CRE,CTCP Bất động sản Thế Kỷ,2018,CRE_financial_statements_2018_separate,separate,CRE/2018/CRE_financial_statements_2018_separate/CRE_financial_statements_2018_separate_extracted.txt
CRE,CTCP Bất động sản Thế Kỷ,2019,CRE_financial_statements_2019_consolidated,consolidated,CRE/2019/CRE_financial_statements_2019_consolidated/CRE_financial_statements_2019_consolidated_extracted.txt
CRE,CTCP Bất động sản Thế Kỷ,2019,CRE_financial_statements_2019_separate,separate,CRE/2019/CRE_financial_statements_2019_separate/CRE_financial_statements_2019_separate_extracted.txt
CRE,CTCP Bất động sản Thế Kỷ,2020,CRE_financial_statements_2020_consolidated,consolidated,CRE/2020/CRE_financial_statements_2020_consolidated/CRE_financial_statements_2020_consolidated_extracted.txt
CRE,CTCP Bất động sản Thế Kỷ,2020,CRE_financial_statements_2020_separate,separate,CRE/2020/CRE_financial_statements_2020_separate/CRE_financial_statements_2020_separate_extracted.txt
CRE,CTCP Bất động sản Thế Kỷ,2021,CRE_financial_statements_2021_consolidated,consolidated,CRE/2021/CRE_financial_statements_2021_consolidated/CRE_financial_statements_2021_consolidated_extracted.txt
CRE,CTCP Bất động sản Thế Kỷ,2021,CRE_financial_statements_2021_separate,separate,CRE/2021/CRE_financial_statements_2021_separate/CRE_financial_statements_2021_separate_extracted.txt
CRE,CTCP Bất động sản Thế Kỷ,2022,CRE_financial_statements_2022_consolidated,consolidated,CRE/2022/CRE_financial_statements_2022_consolidated/CRE_financial_statements_2022_consolidated_extracted.txt
