question_index,question_id,question,relevant_doc_count,relevant_table_count,evidence_count,evidence_variables,query_df_variables,query_uses_df,query_uses_dfs,query_assigns_result,query_length
160,160,Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông của VPB năm 2025 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
161,161,Số dư cho vay các tổ chức kinh tế của Ngân hàng TMCP Xuất nhập khẩu Việt Nam (EIB) vào cuối năm 2020 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
162,162,Số dư cuối năm 2020 của quỹ khen thưởng và phúc lợi tại MPC là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
163,163,Tổng số tiền trả trước cho người bán ngắn hạn đến ngày 31 tháng 12 năm 2018 của GVR là bao nhiêu nghìn tỷ đồng?,0,0,0,,,False,False,False,0
164,164,Trích khấu hao bất động sản đầu tư cho thuê của CTCP Phát triển Sunshine Homes (SSH) là bao nhiêu tỷ đồng trong năm 2023?,0,0,0,,,False,False,False,0
165,165,Giá vốn bán hàng của CTCP Tập đoàn Đức Long Gia Lai trong năm 2021 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
166,166,Số dư cho vay Công ty Cổ phần Nhà Hòa Bình đến ngày 31/12/2016 của công ty mẹ HBC là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
167,167,Chi phí lãi vay của công ty mẹ CTCP Masan High-Tech Materials (MSR) trong năm 2025 là bao nhiêu nghìn đồng?,0,0,0,,,False,False,False,0
168,168,Tổng nợ phải trả của công ty mẹ CTCP Bất động sản Thế Kỷ (CRE) vào cuối năm 2025 là bao nhiêu nghìn tỷ đồng?,0,0,0,,,False,False,False,0
169,169,Số dư trái phiếu chính phủ của STB đầu năm 2017 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
170,170,Tổng dư nợ vay ngắn hạn từ ngân hàng của CTCP Đầu tư Nam Long (NLG) đến ngày 31 tháng 12 năm 2021 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
171,171,Lưu chuyển tiền thuần từ hoạt động kinh doanh của NLG năm 2021 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
172,172,Tiền và các khoản tương đương tiền của Công ty Cổ phần FPT cuối năm 2022 là bao nhiêu nghìn tỷ đồng?,0,0,0,,,False,False,False,0
173,173,Số dư cho vay trung hạn của Ngân hàng TMCP Đông Nam Á đến ngày 31/12/2020 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
174,174,Số dư các khoản phải trả nội bộ của Ngân hàng TMCP Quốc Dân tính đến ngày 31/12/2024 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
175,175,Tổng cộng dự phòng phải trả cuối năm 2020 của Tập đoàn Dệt May Việt Nam (VGT) là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
176,176,Doanh thu thuần về bán hàng và cung cấp dịch vụ của công ty mẹ CTCP Bluemarq Group trong năm 2024 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
177,177,Số dư tiền và các khoản tương đương tiền cuối năm 2018 của FIT là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
178,178,Giá trị còn lại của tài sản cố định hữu hình của NVL cuối năm 2021 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
179,179,Số dư trả trước cho người bán của CTCP Phát triển Bất động sản Văn Phú (VPI) cuối năm 2024 tính bằng đồng là bao nhiêu?,0,0,0,,,False,False,False,0
180,180,Tiền mặt cuối năm 2019 của công ty mẹ CTCP Hàng không Vietjet (VJC) là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
181,181,Lợi nhuận sau thuế TNDN của công ty mẹ VRE năm 2020 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
182,182,Lợi nhuận kế toán sau thuế TNDN của CEO năm 2022 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
183,183,Tổng dư nợ cho vay của công ty mẹ Ngân hàng TMCP Quốc Dân đến ngày 31 tháng 12 năm 2016 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
184,184,Số dư tiền và tương đương tiền cuối năm 2025 của công ty mẹ Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng (DIG) là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
185,185,Tổng các khoản cho vay dài hạn không có tài sản đảm bảo của công ty mẹ Tập đoàn VINGROUP - CTCP (VIC) vào cuối năm 2016 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
186,186,Vay và phát hành trái phiếu dài hạn của MSR cuối năm 2023 là bao nhiêu nghìn đồng?,0,0,0,,,False,False,False,0
187,187,Đầu tư vào các công ty con của công ty mẹ HBC cuối năm 2019 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
188,188,Tổng giá gốc nợ phải thu cuối năm 2020 của Công ty Cổ phần Điện lực Gelex là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
189,189,Tổng chi phí xây dựng cơ bản đang dở dang của công ty mẹ CTCP Tập đoàn Dabaco Việt Nam đến ngày 31/12/2022 là bao nhiêu nghìn tỷ đồng?,0,0,0,,,False,False,False,0
190,190,Số dư dự phòng chung chứng khoán sẵn sàng để bán của Ngân hàng TMCP Hàng hải Việt Nam vào cuối năm 2019 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
191,191,Tài sản bằng đô la Mỹ USD của PVT cuối năm 2022 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
192,192,Lợi nhuận kế toán trước thuế của công ty mẹ CTCP Masan MeatLife năm 2017 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
193,193,Tiền gửi có kỳ hạn bằng VND của MBB vào cuối năm 2022 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
194,194,Chi phí thuế mặt bằng của CTCP Vincom Retail (VRE) cuối năm 2019 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
195,195,Số dư Cam kết giao dịch hối đoái của công ty mẹ Ngân hàng TMCP Ngoại thương Việt Nam là bao nhiêu nghìn đồng vào cuối năm 2025?,0,0,0,,,False,False,False,0
196,196,"Lãi tiền gửi, tiền cho vay của CTCP Nhựa An Phát Xanh (AAA) năm 2019 là bao nhiêu trăm tỷ đồng?",0,0,0,,,False,False,False,0
197,197,Tổng số dư dự phòng rủi ro cho vay khách hàng cuối năm 2018 của Ngân hàng TMCP Quốc tế Việt Nam là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
198,198,Tổng chi phí thuế thu nhập doanh nghiệp hoãn lại của công ty mẹ Ngân hàng TMCP Á Châu năm 2020 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
199,199,Tiền và các khoản tương đương tiền của Công ty Cổ phần Thủy điện Đa Nhim - Hàm Thuận - Đa Mi cuối năm 2016 bằng bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
200,200,Giá gốc hàng gửi đi bán của công ty mẹ CTCP Tập đoàn Sao Mai (ASM) vào cuối năm 2019 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
201,201,Giá trị thuần phải thu ngắn hạn của khách hàng của công ty mẹ CTCP Tập đoàn Hoa Sen là bao nhiêu nghìn tỷ đồng vào cuối năm tài chính 2017?,0,0,0,,,False,False,False,0
202,202,Tổng tiền trả trước cho người bán ngắn hạn của CEO cuối năm 2025 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
203,203,Số dư Tiền và các khoản tương đương tiền của Tổng Công ty cổ phần Phát triển Khu Công nghiệp đến ngày 31/12/2017 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
204,204,Số cổ phiếu phổ thông bình quân gia quyền của Công ty Cổ phần Sữa Việt Nam (VNM) trong năm 2020 là bao nhiêu cổ phiếu?,0,0,0,,,False,False,False,0
205,205,Lợi nhuận thuần trong năm 2023 của Ngân hàng TMCP Quốc tế Việt Nam (VIB) là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
206,206,Tổng cộng tài sản của CTCP Tập đoàn GELEX (GEX) cuối năm 2021 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
207,207,Tiền mặt ngoại tệ của Ngân hàng TMCP Hàng hải Việt Nam (MSB) cuối năm 2024 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
208,208,Dự phòng rủi ro cho vay khách hàng của STB cuối năm 2019 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
209,209,Tổng số dư phải thu về cho vay dài hạn cuối năm 2021 của Công ty Cổ phần Tập đoàn Hòa Phát là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
210,210,Công ty Cổ phần Sữa Việt Nam (VNM) có số lượng cổ phiếu phổ thông bình quân gia quyền trong năm 2018 là bao nhiêu cổ phiếu?,0,0,0,,,False,False,False,0
211,211,Tổng lợi nhuận kế toán trước thuế của công ty mẹ DLG năm 2022 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
212,212,Lợi nhuận thuần trong năm của Công ty CP Nông nghiệp Quốc tế Hoàng Anh Gia Lai năm 2015 là bao nhiêu nghìn đồng?,0,0,0,,,False,False,False,0
213,213,Số dư ngoại tệ USD của ACV vào cuối năm 2018 là bao nhiêu triệu USD?,0,0,0,,,False,False,False,0
214,214,Doanh thu của Tổng Công ty Điện lực TKV - CTCP (DTK) năm 2024 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
215,215,Chứng chỉ tiền gửi của Ngân hàng TMCP Đầu tư và Phát triển Việt Nam vào cuối năm 2016 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
216,216,Chi phí nhân viên của công ty mẹ GEG trong năm 2019 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
217,217,Tổng số dư tiền trả trước ngắn hạn của khách hàng của DCM cuối năm 2022 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
218,218,Giá trị thuần đầu tư góp vốn vào đơn vị khác của công ty mẹ Tập đoàn Bảo Việt (BVH) đến ngày 31/12/2021 là bao nhiêu nghìn tỷ đồng?,0,0,0,,,False,False,False,0
219,219,"Chi phí thuế, lệ phí và phí năm 2018 của Ngân hàng TMCP Việt Nam Thịnh Vượng (VPB) là bao nhiêu triệu đồng?",0,0,0,,,False,False,False,0
220,220,Tổng dư nợ cho vay cuối năm 2023 của công ty mẹ Ngân hàng TMCP Đầu tư và Phát triển Việt Nam (BID) là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
221,221,Nguyên giá tài sản cố định thuê tài chính của Công ty Cổ phần Tập đoàn C.E.O đến ngày 31/12/2017 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
222,222,Số dư các khoản cho vay ngắn hạn các bên liên quan của công ty mẹ VIC đến ngày 31/12/2025 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
223,223,Chi phí vận chuyển của MPC năm 2018 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
224,224,Số dư phải trả người bán là bên thứ ba cuối năm 2024 của CTCP Tasco trên báo cáo hợp nhất là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
225,225,Số lượng cổ phiếu đang lưu hành của công ty mẹ CTCP Chứng khoán SSI đến ngày 31 tháng 12 năm 2017 là bao nhiêu cổ phiếu?,0,0,0,,,False,False,False,0
226,226,"Đến ngày 31/12/2022, số tiền thuế thu nhập doanh nghiệp phải nộp của công ty mẹ PDR là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
227,227,"Trong năm 2015, lợi nhuận thuần phân bổ cho cổ đông của CTCP Tập đoàn Xây dựng Hòa Bình là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
228,228,"Nguyên liệu, vật liệu giá gốc cuối năm 2025 của công ty mẹ VGC là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
229,229,Tổng giá trị đầu tư vào công ty liên kết của Tổng Công ty Sông Đà - CTCP đến ngày 31/12/2020 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
230,230,Lãi tiền gửi của công ty mẹ Ngân hàng TMCP Á Châu trong năm 2015 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
231,231,Tổng lợi nhuận kế toán trước thuế năm 2023 của công ty mẹ CTCP Địa ốc Sài Gòn Thương Tín (SCR) là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
232,232,Tổng chi phí sản xuất và kinh doanh của CTCP Phát triển Bất động sản Văn Phú (VPI) năm 2021 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
233,233,Tổng khoản tiền thuê tối thiểu theo hợp đồng thuê hoạt động của CTCP Tập đoàn GELEX (GEX) đến ngày 31/12/2017 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
234,234,Giá trị cổ phiếu phổ thông đang lưu hành của Tổng Công ty Lâm nghiệp Việt Nam - CTCP (VIF) vào cuối năm 2020 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
235,235,Dự phòng rủi ro cho vay khách hàng của Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh (HDB) cuối năm 2018 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
236,236,Tổng nguồn vốn của CTCP Đầu tư Dịch vụ Hoàng Huy cuối năm 2025 là bao nhiêu nghìn tỷ đồng?,0,0,0,,,False,False,False,0
237,237,Tổng doanh thu thuần của GAS năm 2016 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
238,238,Số tiền đầu tư vào các công ty con của công ty mẹ HDB cuối năm 2021 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
239,239,Tổng nguyên giá tài sản cố định hữu hình đến ngày 31 tháng 12 năm 2024 của công ty mẹ Ngân hàng TMCP Xuất nhập khẩu Việt Nam là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
240,240,Tổng số tiền phải thu ngắn hạn của khách hàng của Công ty CP Vincom Retail (VRE) đến ngày 31/12/2017 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
241,241,Số dư Nợ trung hạn của Ngân hàng TMCP Quốc tế Việt Nam đến ngày 31/12/2022 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
242,242,Giá trị còn lại của tài sản vô hình của công ty mẹ MBB đến ngày 31 tháng 12 năm 2021 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
243,243,Trả trước của các bên liên quan cuối năm 2021 của công ty mẹ CTCP Phát triển Hạ tầng Kỹ thuật (IJC) là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
244,244,Số dư Tổng chi phí xây dựng cơ bản dở dang dài hạn của Tập đoàn VINGROUP - CTCP đến ngày 31/12/2016 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
245,245,Lợi nhuận gộp của công ty mẹ Tổng công ty Phân bón và Hóa chất Dầu khí - CTCP trong năm 2024 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
246,246,Thu nhập lãi tiền gửi của công ty mẹ Ngân hàng TMCP Việt Nam Thịnh Vượng (VPB) trong năm 2020 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
247,247,Tổng số tiền trả trước cho người bán ngắn hạn của Tổng Công ty cổ phần Phát triển Khu Công nghiệp cuối năm 2020 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
248,248,Chi phí thuế hiện hành trong năm 2021 của Công ty Cổ phần Tập đoàn Thủy sản Minh Phú là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
249,249,Vốn cổ phần cuối năm 2016 của công ty mẹ HDG là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
250,250,Giá trị mua hàng hóa từ Công ty TNHH MNS Meat Hà Nam của CTCP Hàng tiêu dùng Masan (MCH) trong năm 2020 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
251,251,Tiền và tương đương tiền cuối năm 2019 của công ty mẹ PRT là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
252,252,Giá trị Dự án nâng cấp mở rộng Nhà máy Lọc dầu Dung Quát của công ty mẹ BSR cuối năm 2025 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
253,253,Tổng giá gốc các khoản đầu tư vào công ty liên kết của MBB đến ngày 31 tháng 12 năm 2016 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
254,254,Số dư thuế thu nhập doanh nghiệp của VNM đến ngày 31/12/2015 là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
255,255,Tổng tiền trả trước cho người bán ngắn hạn cuối năm 2016 của công ty mẹ CTCP - Tổng công ty Phân bón Dầu khí Cà Mau (DCM) là bao nhiêu tỷ đồng?,0,0,0,,,False,False,False,0
256,256,Lợi nhuận sau thuế hợp nhất của MCH năm 2019 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
257,257,Lưu chuyển tiền thuần từ hoạt động kinh doanh của VAB năm 2025 là bao nhiêu trăm tỷ đồng?,0,0,0,,,False,False,False,0
258,258,Tổng cộng tài sản của công ty mẹ Tập đoàn Công nghiệp Cao su Việt Nam - CTCP (GVR) đến ngày 31/12/2017 là bao nhiêu nghìn tỷ đồng?,0,0,0,,,False,False,False,0
259,259,Số dư các khoản cho vay các đối tác doanh nghiệp của VIC đến ngày 31 tháng 12 năm 2023 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
260,260,Tỷ lệ sở hữu của công ty mẹ CTCP Nông nghiệp BAF Việt Nam (BAF) tại Công ty TNHH Anh Vũ Phú Yên đến ngày 31/12/2025 là bao nhiêu phần trăm?,0,0,0,,,False,False,False,0
261,261,Tổng cộng nghĩa vụ nợ tài chính của Tập đoàn Bảo Việt (BVH) đến ngày 31 tháng 12 năm 2019 là bao nhiêu triệu đồng?,0,0,0,,,False,False,False,0
262,262,"Cuối năm 2019, tổng số tiền khách hàng trả trước ngắn hạn của Tổng Công ty Sông Đà - CTCP (SJG) là bao nhiêu nghìn tỷ đồng?",0,0,0,,,False,False,False,0
